param,term,coefficient,transform
A,(intercept),-29.8469990490654,logit(A)
A,1,-6.24378590772517e-16,logit(A)
A,x1^0 x2^0 x3^0 x4^1,-3.40375669126116,logit(A)
A,x1^0 x2^0 x3^1 x4^0,14.7802741744821,logit(A)
A,x1^0 x2^1 x3^0 x4^0,-15.8151694106379,logit(A)
A,x1^1 x2^0 x3^0 x4^0,0.292509355853708,logit(A)
A,x1^0 x2^0 x3^0 x4^2,-0.740400615008632,logit(A)
A,x1^0 x2^0 x3^1 x4^1,8.84059070526696,logit(A)
A,x1^0 x2^0 x3^2 x4^0,-16.3027094396503,logit(A)
A,x1^0 x2^1 x3^0 x4^1,1.49092119809769,logit(A)
A,x1^0 x2^1 x3^1 x4^0,-5.47759959549686,logit(A)
A,x1^0 x2^2 x3^0 x4^0,7.59710035121794,logit(A)
A,x1^1 x2^0 x3^0 x4^1,0.471378225905437,logit(A)
A,x1^1 x2^0 x3^1 x4^0,-2.34387597892282,logit(A)
A,x1^1 x2^1 x3^0 x4^0,-11.5407204911631,logit(A)
A,x1^2 x2^0 x3^0 x4^0,4.21252692387467,logit(A)
A,x1^0 x2^0 x3^0 x4^3,-0.016464162773135,logit(A)
A,x1^0 x2^0 x3^1 x4^2,1.66843892584414,logit(A)
A,x1^0 x2^0 x3^2 x4^1,-8.73854673455524,logit(A)
A,x1^0 x2^0 x3^3 x4^0,-1.71637054138398,logit(A)
A,x1^0 x2^1 x3^0 x4^2,0.154009571060903,logit(A)
A,x1^0 x2^1 x3^1 x4^1,-2.33026623567591,logit(A)
A,x1^0 x2^1 x3^2 x4^0,7.187274149862,logit(A)
A,x1^0 x2^2 x3^0 x4^1,-0.73435899401673,logit(A)
A,x1^0 x2^2 x3^1 x4^0,1.41799689158511,logit(A)
A,x1^0 x2^3 x3^0 x4^0,-3.38210163657472,logit(A)
A,x1^1 x2^0 x3^0 x4^2,0.414710726288804,logit(A)
A,x1^1 x2^0 x3^1 x4^1,-2.59428989777389,logit(A)
A,x1^1 x2^0 x3^2 x4^0,-0.287047261282054,logit(A)
A,x1^1 x2^1 x3^0 x4^1,-0.0809442339658923,logit(A)
A,x1^1 x2^1 x3^1 x4^0,1.43900832489181,logit(A)
A,x1^1 x2^2 x3^0 x4^0,2.21196600756475,logit(A)
A,x1^2 x2^0 x3^0 x4^1,-0.0202390793418653,logit(A)
A,x1^2 x2^0 x3^1 x4^0,-0.227250790745136,logit(A)
