param,term,coefficient,transform
A,(intercept),847.246583153016,logit(A)
A,1,-2.73702189298013e-14,logit(A)
A,x1^0 x2^0 x3^0 x4^1,-3.77349440013948,logit(A)
A,x1^0 x2^0 x3^1 x4^0,-245.67420477583,logit(A)
A,x1^0 x2^1 x3^0 x4^0,544.627238937831,logit(A)
A,x1^1 x2^0 x3^0 x4^0,-110.726003449475,logit(A)
A,x1^0 x2^0 x3^0 x4^2,-3.59862520372334,logit(A)
A,x1^0 x2^0 x3^1 x4^1,24.3774642970317,logit(A)
A,x1^0 x2^0 x3^2 x4^0,334.331398347268,logit(A)
A,x1^0 x2^1 x3^0 x4^1,2.26278734147389,logit(A)
A,x1^0 x2^1 x3^1 x4^0,40.7589024603849,logit(A)
A,x1^0 x2^2 x3^0 x4^0,-90.7098420628894,logit(A)
A,x1^1 x2^0 x3^0 x4^1,1.56494503062573,logit(A)
A,x1^1 x2^0 x3^1 x4^0,27.2820344579634,logit(A)
A,x1^1 x2^1 x3^0 x4^0,29.269277625799,logit(A)
A,x1^2 x2^0 x3^0 x4^0,-18.9606648619758,logit(A)
A,x1^0 x2^0 x3^0 x4^3,-0.940006227845984,logit(A)
A,x1^0 x2^0 x3^1 x4^2,17.7296115304315,logit(A)
A,x1^0 x2^0 x3^2 x4^1,-150.520160921342,logit(A)
A,x1^0 x2^0 x3^3 x4^0,-133.916656985036,logit(A)
A,x1^0 x2^1 x3^0 x4^2,1.49045577483492,logit(A)
A,x1^0 x2^1 x3^1 x4^1,-13.6996631020216,logit(A)
A,x1^0 x2^1 x3^2 x4^0,-6.93363282947878,logit(A)
A,x1^0 x2^2 x3^0 x4^1,-1.25346575092584,logit(A)
A,x1^0 x2^2 x3^1 x4^0,6.23351448726483,logit(A)
A,x1^0 x2^3 x3^0 x4^0,18.3178838659348,logit(A)
A,x1^1 x2^0 x3^0 x4^2,1.05113534596753,logit(A)
A,x1^1 x2^0 x3^1 x4^1,-9.4290407546748,logit(A)
A,x1^1 x2^0 x3^2 x4^0,19.0321270984074,logit(A)
A,x1^1 x2^1 x3^0 x4^1,-0.869469170249813,logit(A)
A,x1^1 x2^1 x3^1 x4^0,0.944230739550848,logit(A)
A,x1^1 x2^2 x3^0 x4^0,-13.5557515430178,logit(A)
A,x1^2 x2^0 x3^0 x4^1,-0.601467266675417,logit(A)
A,x1^2 x2^0 x3^1 x4^0,8.4764891124977,logit(A)
A,x1^2 x2^1 x3^0 x4^0,-15.6404102679889,logit(A)
A,x1^3 x2^0 x3^0 x4^0,11.0448583064347,logit(A)
A,x1^0 x2^0 x3^0 x4^4,-0.154166503308915,logit(A)
A,x1^0 x2^0 x3^1 x4^3,4.68442412786963,logit(A)
A,x1^0 x2^0 x3^2 x4^2,-86.9291913594206,logit(A)
A,x1^0 x2^0 x3^3 x4^1,897.745050658355,logit(A)
A,x1^0 x2^0 x3^4 x4^0,-3356.13917018765,logit(A)
A,x1^0 x2^1 x3^0 x4^3,0.416755031469871,logit(A)
A,x1^0 x2^1 x3^1 x4^2,-7.3370033466266,logit(A)
A,x1^0 x2^1 x3^2 x4^1,80.7921513129907,logit(A)
A,x1^0 x2^1 x3^3 x4^0,-373.393314147804,logit(A)
A,x1^0 x2^2 x3^0 x4^2,-0.615892745802486,logit(A)
A,x1^0 x2^2 x3^1 x4^1,7.30025927689008,logit(A)
A,x1^0 x2^2 x3^2 x4^0,-51.2467210274251,logit(A)
A,x1^0 x2^3 x3^0 x4^1,0.661834618676665,logit(A)
A,x1^0 x2^3 x3^1 x4^0,-10.7586885374851,logit(A)
A,x1^0 x2^4 x3^0 x4^0,-3.38914768796122,logit(A)
A,x1^1 x2^0 x3^0 x4^3,0.289198386356997,logit(A)
